best-of-the-best,1zI5mQ3BgVx2HS4UuyJMMH,Rihanna: Best Of The Best,"The biggest and best tracks from Rihanna such as Work feat. <a href=""https://open.spotify.com/user/best-of-the-best/playlist/191xR0j6wir2WIJ7QT83Fq?si=BqHUpUSLQZ-d-MsFXH5mCg"">Drake</a>, Umbrella, Only Girl (In The Wolrd), SOS and so much more. Check out The Best Of The Best profile for more great playlists!",
track ID,Track title,href,duration (ms),explicit,Artist ID,album ID
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,https://api.spotify.com/v1/tracks/35ovElsgyAtQwYPYnZJECg,196519,False,5pKCCKE2ajJHZ9KAiaK11H,3Zzv75PyROH6AMeXN1Yr1h,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),single
2Xc3NC04rNmRVrsFf0ypRL,We Found Love,https://api.spotify.com/v1/tracks/2Xc3NC04rNmRVrsFf0ypRL,215226,False,5pKCCKE2ajJHZ9KAiaK11H,2PpT0B9E0IglzKhOZfMbQC,Talk That Talk,album
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),https://api.spotify.com/v1/tracks/0AH6WMe3OlAlUb5miXt2FQ,235493,False,5pKCCKE2ajJHZ9KAiaK11H,7vN82vd1Vq44fjlhjfvHJp,Loud,album
18zQTt3ifDv6iLni2YuXMg,Born Again,https://api.spotify.com/v1/tracks/18zQTt3ifDv6iLni2YuXMg,213333,False,5pKCCKE2ajJHZ9KAiaK11H,06RK0wX4GqHcxBtHlVoGH5,Black Panther: Wakanda Forever - Music From and Inspired By,album
5hlWtrnVUyAze5WkxF9P56,Rude Boy,https://api.spotify.com/v1/tracks/5hlWtrnVUyAze5WkxF9P56,222920,True,5pKCCKE2ajJHZ9KAiaK11H,0lpi9UvopEQr9sVpFVv52w,Rated R,album
26QRPeQOgmIGLCQKgoUJkG,Love On The Brain,https://api.spotify.com/v1/tracks/26QRPeQOgmIGLCQKgoUJkG,224000,True,5pKCCKE2ajJHZ9KAiaK11H,2JNVoEx4psIgNQyEExwQVn,ANTI (Deluxe),album
14WWzenpaEgQZlqPq2nk4v,Work,https://api.spotify.com/v1/tracks/14WWzenpaEgQZlqPq2nk4v,219320,True,5pKCCKE2ajJHZ9KAiaK11H,2JNVoEx4psIgNQyEExwQVn,ANTI (Deluxe),album
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,219305,True,5pKCCKE2ajJHZ9KAiaK11H,4S8F794ucXJcAtycwOZgR9,Bitch Better Have My Money,single
6Cv09gbV6mHXshhiHE1JO4,Take A Bow,https://api.spotify.com/v1/tracks/6Cv09gbV6mHXshhiHE1JO4,229413,False,5pKCCKE2ajJHZ9KAiaK11H,6JvLqvdgk4arICbmD6hw3J,Good Girl Gone Bad (Deluxe),album
0C4ejWmOTMv8vuYj85mf8m,S&M,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m,243533,False,5pKCCKE2ajJHZ9KAiaK11H,7vN82vd1Vq44fjlhjfvHJp,Loud,album
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,222160,False,7CajNmpbOovFoOoasH2HaY,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,single
6O20JhBJPePEkBdrB5sqRx,Diamonds,https://api.spotify.com/v1/tracks/6O20JhBJPePEkBdrB5sqRx,225146,False,5pKCCKE2ajJHZ9KAiaK11H,5pLlGJrxuQO3jMoQe1XxZY,Unapologetic (Deluxe),album
4ywSrmvEIb6cyr3ELUVCHb,Umbrella,https://api.spotify.com/v1/tracks/4ywSrmvEIb6cyr3ELUVCHb,275986,False,5pKCCKE2ajJHZ9KAiaK11H,6JvLqvdgk4arICbmD6hw3J,Good Girl Gone Bad (Deluxe),album
5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ,188238,False,5pKCCKE2ajJHZ9KAiaK11H,3W6dGZZiH1GxBiQWE5CjzK,FourFiveSeconds,single
4EfN6bixdOOgoLYR5C4cWo,Birthday Cake,https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo,78200,True,5pKCCKE2ajJHZ9KAiaK11H,1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,album
0GNI8K3VATWBABQFAzBAYe,Stay,https://api.spotify.com/v1/tracks/0GNI8K3VATWBABQFAzBAYe,240706,False,5pKCCKE2ajJHZ9KAiaK11H,5pLlGJrxuQO3jMoQe1XxZY,Unapologetic (Deluxe),album
2a8CtZyPdd8w2csZh7oxpc,Run This Town,https://api.spotify.com/v1/tracks/2a8CtZyPdd8w2csZh7oxpc,268013,True,3nFkdlSjzX9mRTtwJOzDYB,0z3nweFUGrzH2UZ0pohPAn,The Hits Collection Volume One (Deluxe),compilation
3husjxyCMBvNeiTEcrpPSe,Unfaithful,https://api.spotify.com/v1/tracks/3husjxyCMBvNeiTEcrpPSe,224629,False,5pKCCKE2ajJHZ9KAiaK11H,1F0HfWg9fdLDdeIfh9CnjU,A Girl Like Me,album
6WAxKNbZoGNzQTIvdMqkFs,Sex With Me,https://api.spotify.com/v1/tracks/6WAxKNbZoGNzQTIvdMqkFs,206400,True,5pKCCKE2ajJHZ9KAiaK11H,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),album
4S5b3wwIXpVNvY2jeIQdKu,SOS,https://api.spotify.com/v1/tracks/4S5b3wwIXpVNvY2jeIQdKu,238920,False,5pKCCKE2ajJHZ9KAiaK11H,1F0HfWg9fdLDdeIfh9CnjU,A Girl Like Me,album
6GC6lcKgjCdsdIz5OiCUw5,Pon de Replay,https://api.spotify.com/v1/tracks/6GC6lcKgjCdsdIz5OiCUw5,246960,False,5pKCCKE2ajJHZ9KAiaK11H,2Pr6XAzfBObBUTgiSXmr3n,Music Of The Sun,album
4mCf3vQf7z0Yseo0RxAi3V,Desperado,https://api.spotify.com/v1/tracks/4mCf3vQf7z0Yseo0RxAi3V,186466,False,5pKCCKE2ajJHZ9KAiaK11H,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),album
1TQ4mYHM62h6HvYa9AZRMT,Love The Way You Lie (Part II) - Pt. 2,https://api.spotify.com/v1/tracks/1TQ4mYHM62h6HvYa9AZRMT,296226,True,5pKCCKE2ajJHZ9KAiaK11H,121b7YNnpJ3UlJgMKCXDbL,Loud,album
2FNhisxqysinB376qORaJK,Disturbia,https://api.spotify.com/v1/tracks/2FNhisxqysinB376qORaJK,238573,False,5pKCCKE2ajJHZ9KAiaK11H,6JvLqvdgk4arICbmD6hw3J,Good Girl Gone Bad (Deluxe),album
2LKlHBPHxLG5ArAXfF148n,Lemon - Edit,https://api.spotify.com/v1/tracks/2LKlHBPHxLG5ArAXfF148n,146906,True,5wPoxI5si3eJsYYwyXV4Wi,2xGzVkqqc7CFi74fAoIbAa,Lemon (Edit),single
3kfxarilcBr81mb2hmZLeh,Needed Me,https://api.spotify.com/v1/tracks/3kfxarilcBr81mb2hmZLeh,191600,True,5pKCCKE2ajJHZ9KAiaK11H,2hNdpum500dG6mDXs87nbc,ANTI,album
76VtA90NKurNqaQpV126Ue,Pour It Up,https://api.spotify.com/v1/tracks/76VtA90NKurNqaQpV126Ue,161200,True,5pKCCKE2ajJHZ9KAiaK11H,4eddbruVtOqw8khwxSH6H2,Unapologetic (Deluxe),album
2sHNQyTbE3ZvhjBFGqLxJU,Goodnight Gotham,https://api.spotify.com/v1/tracks/2sHNQyTbE3ZvhjBFGqLxJU,88493,False,5pKCCKE2ajJHZ9KAiaK11H,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),album
3YGg9SjRxud5aWsEjllwXZ,Don't Stop The Music,https://api.spotify.com/v1/tracks/3YGg9SjRxud5aWsEjllwXZ,267080,False,5pKCCKE2ajJHZ9KAiaK11H,6JvLqvdgk4arICbmD6hw3J,Good Girl Gone Bad (Deluxe),album
1MOh2kEqV4QBcye2ciQAjp,Where Have You Been,https://api.spotify.com/v1/tracks/1MOh2kEqV4QBcye2ciQAjp,242680,False,5pKCCKE2ajJHZ9KAiaK11H,2PpT0B9E0IglzKhOZfMbQC,Talk That Talk,album
0uIGzK6ukV0A5yWoCxPkRL,California King Bed,https://api.spotify.com/v1/tracks/0uIGzK6ukV0A5yWoCxPkRL,251613,False,5pKCCKE2ajJHZ9KAiaK11H,7vN82vd1Vq44fjlhjfvHJp,Loud,album
16GHcGtW9Io7AuVdNmTjv3,Live Your Life - feat. Rihanna,https://api.spotify.com/v1/tracks/16GHcGtW9Io7AuVdNmTjv3,338853,True,4OBJLual30L7gRl5UkeRcT,68E0atuSszPQYckBQ6cQnv,Paper Trail,album
6XMmChMU62XILB1evGYwTw,Woo,https://api.spotify.com/v1/tracks/6XMmChMU62XILB1evGYwTw,235586,True,5pKCCKE2ajJHZ9KAiaK11H,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),album
5EW2czprA3Pf7ctNFkoOdZ,Numb,https://api.spotify.com/v1/tracks/5EW2czprA3Pf7ctNFkoOdZ,205066,True,5pKCCKE2ajJHZ9KAiaK11H,4eddbruVtOqw8khwxSH6H2,Unapologetic (Deluxe),album
7wVLads8CFKdKfKf09CDRw,Consideration,https://api.spotify.com/v1/tracks/7wVLads8CFKdKfKf09CDRw,161066,True,5pKCCKE2ajJHZ9KAiaK11H,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),album
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,299613,True,5K4W6rqBFWDnAN6FQUkS6x,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,album
454h9zAIuTe1eJyw9iTnj4,Man Down,https://api.spotify.com/v1/tracks/454h9zAIuTe1eJyw9iTnj4,266986,True,5pKCCKE2ajJHZ9KAiaK11H,6UHhmTLl9T1scRYLmpHcDX,Loud,album
6XJ2PVp2Vs9G2j5B2Cbbnb,Princess of China - Radio Edit,https://api.spotify.com/v1/tracks/6XJ2PVp2Vs9G2j5B2Cbbnb,217575,False,4gzpq5DPGxSnKTe4SA8HAU,3yddXawPNWK9qUDqB2UMY7,Princess of China,single
4wTMBYRE6xVTIUQ6fEudsJ,Take Care,https://api.spotify.com/v1/tracks/4wTMBYRE6xVTIUQ6fEudsJ,277386,True,3TVXtAsR1Inumwj472S9r4,63WdJvk8G9hxJn8u5rswNh,Take Care (Deluxe),album
57mKcbEq7nMqtJ4gqJvWcp,Talk That Talk,https://api.spotify.com/v1/tracks/57mKcbEq7nMqtJ4gqJvWcp,209600,True,5pKCCKE2ajJHZ9KAiaK11H,1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,album
6Z2jgMpqSzKsZkyBWqYkv8,Same Olâ€™ Mistakes,https://api.spotify.com/v1/tracks/6Z2jgMpqSzKsZkyBWqYkv8,397093,False,5pKCCKE2ajJHZ9KAiaK11H,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),album
7xLooJiPfa5xpI1Xvm9Ja5,Kiss It Better,https://api.spotify.com/v1/tracks/7xLooJiPfa5xpI1Xvm9Ja5,253080,True,5pKCCKE2ajJHZ9KAiaK11H,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),album
